template_id,node_id,parent_node,field,field_order,kind,column,type,table,slot,container,key_column,parent,row_id,map_key,owner
bar_choices_format_04,0.2,0,when,2,cell,when,str,,,,,,,,
bar_choices_format_04,0.3,0,effects,3,cell,effects,NoneType,,,,,,,,
bar_choices_format_04,0.4,0,goto,4,cell,goto,str,,,,,,,,
bar_choices_format_04,0.5,0,lock_reason,5,object,,,,,,,,,,
bar_choices_format_04,0.5.0,0.5,ko,0,cell,lock_reason.ko,str,,,,,,,,
bar_choices_format_04,0.5.1,0.5,en,1,cell,lock_reason.en,str,,,,,,,,
steps_format_13,0,,,0,object,,,,,,,,,,Steps
steps_format_13,0.0,0,seq,0,cell,seq,int,,,,,,,,
steps_format_13,0.1,0,type,1,cell,type,str,,,,,,,,
steps_format_13,0.2,0,actor,2,cell,actor,str,,,,,,,,
steps_format_13,0.3,0,arg,3,cell,arg,str,,,,,,,,
steps_format_13,0.4,0,text,4,object,,,,,,,,,,
steps_format_13,0.4.0,0.4,ko,0,cell,text.ko,str,,,,,,,,
steps_format_13,0.4.1,0.4,en,1,cell,text.en,str,,,,,,,,
steps_format_13,0.5,0,when,5,cell,when,NoneType,,,,,,,,
steps_format_13,0.6,0,effects,6,cell,effects,NoneType,,,,,,,,
steps_format_13,0.7,0,sync,7,cell,sync,str,,,,,,,,
steps_format_14,0,,,0,object,,,,,,,,,,Steps
steps_format_14,0.0,0,seq,0,cell,seq,int,,,,,,,,
steps_format_14,0.1,0,type,1,cell,type,str,,,,,,,,
steps_format_14,0.2,0,actor,2,cell,actor,str,,,,,,,,
steps_format_14,0.3,0,arg,3,cell,arg,str,,,,,,,,
steps_format_14,0.4,0,text,4,object,,,,,,,,,,
steps_format_14,0.4.0,0.4,ko,0,cell,text.ko,str,,,,,,,,
steps_format_14,0.4.1,0.4,en,1,cell,text.en,str,,,,,,,,
steps_format_14,0.5,0,when,5,cell,when,NoneType,,,,,,,,
steps_format_14,0.6,0,effects,6,cell,effects,str,,,,,,,,
steps_format_14,0.7,0,sync,7,cell,sync,str,,,,,,,,
scenes_format_02,0,,,0,object,,,,,,,,,,Scenes
scenes_format_02,0.0,0,id,0,cell,id,str,,,,,,,,
scenes_format_02,0.1,0,day,1,cell,day,int,,,,,,,,
scenes_format_02,0.2,0,phase,2,cell,phase,str,,,,,,,,
scenes_format_02,0.3,0,seq,3,cell,seq,int,,,,,,,,
scenes_format_02,0.4,0,trigger,4,cell,trigger,str,,,,,,,,
scenes_format_02,0.5,0,when,5,cell,when,str,,,,,,,,
scenes_format_02,0.6,0,title,6,cell,title,str,,,,,,,,
scenes_format_02,0.7,0,skippable,7,cell,skippable,bool,,,,,,,,
scenes_format_02,0.8,0,group,8,cell,group,str,,,,,,,,
scenes_format_02,0.9,0,steps,9,children,,,Steps,steps,list,,,,,
steps_format_15,0,,,0,object,,,,,,,,,,Steps
steps_format_15,0.0,0,seq,0,cell,seq,int,,,,,,,,
steps_format_15,0.1,0,type,1,cell,type,str,,,,,,,,
steps_format_15,0.2,0,actor,2,cell,actor,NoneType,,,,,,,,
steps_format_15,0.3,0,arg,3,cell,arg,NoneType,,,,,,,,
steps_format_15,0.4,0,text,4,cell,text,NoneType,,,,,,,,
steps_format_15,0.5,0,when,5,cell,when,NoneType,,,,,,,,
steps_format_15,0.6,0,effects,6,cell,effects,str,,,,,,,,
steps_format_15,0.7,0,sync,7,cell,sync,str,,,,,,,,
script_files_format_02,0,,,0,object,,,,,,,,,,ScriptFiles
script_files_format_02,0.0,0,day,0,cell,day,int,,,,,,,,
script_files_format_02,0.1,0,scenes,1,children,,,Scenes,scenes,list,,,,,
script_files_format_02,0.2,0,choices,2,children,,,BarChoiceGroups,choices,dict,choice_group,,,,
steps_format_16,0,,,0,object,,,,,,,,,,Steps
steps_format_16,0.0,0,seq,0,cell,seq,int,,,,,,,,
steps_format_16,0.1,0,type,1,cell,type,str,,,,,,,,
steps_format_16,0.2,0,actor,2,cell,actor,str,,,,,,,,
steps_format_16,0.3,0,dialogue_id,3,cell,dialogue_id,str,,,,,,,,
steps_format_16,0.4,0,arg,4,cell,arg,str,,,,,,,,
steps_format_16,0.5,0,text,5,object,,,,,,,,,,
steps_format_16,0.5.0,0.5,ko,0,cell,text.ko,str,,,,,,,,
steps_format_16,0.5.1,0.5,en,1,cell,text.en,str,,,,,,,,
steps_format_16,0.6,0,when,6,cell,when,NoneType,,,,,,,,
steps_format_16,0.7,0,effects,7,cell,effects,str,,,,,,,,
steps_format_16,0.8,0,sync,8,cell,sync,str,,,,,,,,
scenes_format_03,0,,,0,object,,,,,,,,,,Scenes
scenes_format_03,0.0,0,id,0,cell,id,str,,,,,,,,
scenes_format_03,0.1,0,day,1,cell,day,int,,,,,,,,
scenes_format_03,0.2,0,phase,2,cell,phase,str,,,,,,,,
scenes_format_03,0.3,0,seq,3,cell,seq,int,,,,,,,,
scenes_format_03,0.4,0,trigger,4,cell,trigger,str,,,,,,,,
scenes_format_03,0.5,0,when,5,cell,when,str,,,,,,,,
scenes_format_03,0.6,0,title,6,cell,title,str,,,,,,,,
scenes_format_03,0.7,0,skippable,7,cell,skippable,bool,,,,,,,,
scenes_format_03,0.8,0,group,8,cell,group,NoneType,,,,,,,,
scenes_format_03,0.9,0,steps,9,children,,,Steps,steps,list,,,,,
scenes_format_04,0,,,0,object,,,,,,,,,,Scenes
scenes_format_04,0.0,0,id,0,cell,id,str,,,,,,,,
scenes_format_04,0.1,0,day,1,cell,day,NoneType,,,,,,,,
scenes_format_04,0.2,0,phase,2,cell,phase,str,,,,,,,,
scenes_format_04,0.3,0,seq,3,cell,seq,int,,,,,,,,
scenes_format_04,0.4,0,trigger,4,cell,trigger,str,,,,,,,,
scenes_format_04,0.5,0,when,5,cell,when,str,,,,,,,,
scenes_format_04,0.6,0,title,6,cell,title,str,,,,,,,,
scenes_format_04,0.7,0,skippable,7,cell,skippable,bool,,,,,,,,
scenes_format_04,0.8,0,group,8,cell,group,str,,,,,,,,
scenes_format_04,0.9,0,steps,9,children,,,Steps,steps,list,,,,,
scenes_format_05,0,,,0,object,,,,,,,,,,Scenes
scenes_format_05,0.0,0,id,0,cell,id,str,,,,,,,,
scenes_format_05,0.1,0,day,1,cell,day,NoneType,,,,,,,,
scenes_format_05,0.2,0,phase,2,cell,phase,str,,,,,,,,
scenes_format_05,0.3,0,seq,3,cell,seq,int,,,,,,,,
scenes_format_05,0.4,0,trigger,4,cell,trigger,str,,,,,,,,
scenes_format_05,0.5,0,when,5,cell,when,NoneType,,,,,,,,
scenes_format_05,0.6,0,title,6,cell,title,str,,,,,,,,
scenes_format_05,0.7,0,skippable,7,cell,skippable,bool,,,,,,,,
scenes_format_05,0.8,0,group,8,cell,group,str,,,,,,,,
scenes_format_05,0.9,0,steps,9,children,,,Steps,steps,list,,,,,
bar_choices_format_05,0,,,0,object,,,,,,,,,,BarChoices
bar_choices_format_05,0.0,0,seq,0,cell,seq,int,,,,,,,,
bar_choices_format_05,0.1,0,text,1,object,,,,,,,,,,
bar_choices_format_05,0.1.0,0.1,ko,0,cell,text.ko,str,,,,,,,,
bar_choices_format_05,0.1.1,0.1,en,1,cell,text.en,str,,,,,,,,
bar_choices_format_05,0.2,0,when,2,cell,when,NoneType,,,,,,,,
bar_choices_format_05,0.3,0,effects,3,cell,effects,str,,,,,,,,
bar_choices_format_05,0.4,0,goto,4,cell,goto,NoneType,,,,,,,,
bar_choices_format_05,0.5,0,lock_reason,5,cell,lock_reason,NoneType,,,,,,,,
steps_format_17,0,,,0,object,,,,,,,,,,Steps
steps_format_17,0.0,0,type,0,cell,type,str,,,,,,,,
steps_format_17,0.1,0,actor,1,cell,actor,str,,,,,,,,
steps_format_17,0.2,0,dialogue_id,2,cell,dialogue_id,str,,,,,,,,
steps_format_17,0.3,0,arg,3,cell,arg,NoneType,,,,,,,,
steps_format_17,0.4,0,text,4,object,,,,,,,,,,
steps_format_17,0.4.0,0.4,ko,0,cell,text.ko,str,,,,,,,,
steps_format_17,0.4.1,0.4,en,1,cell,text.en,str,,,,,,,,
steps_format_17,0.5,0,when,5,cell,when,NoneType,,,,,,,,
steps_format_17,0.6,0,sync,6,cell,sync,str,,,,,,,,
steps_format_17,0.7,0,seq,7,cell,seq,int,,,,,,,,
scenes_format_06,0,,,0,object,,,,,,,,,,Scenes
scenes_format_06,0.0,0,id,0,cell,id,str,,,,,,,,
scenes_format_06,0.1,0,steps,1,children,,,Steps,steps,list,,,,,
steps_format_18,0,,,0,object,,,,,,,,,,Steps
steps_format_18,0.0,0,type,0,cell,type,str,,,,,,,,
steps_format_18,0.1,0,actor,1,cell,actor,str,,,,,,,,
steps_format_18,0.2,0,dialogue_id,2,cell,dialogue_id,str,,,,,,,,
steps_format_18,0.3,0,arg,3,cell,arg,str,,,,,,,,
steps_format_18,0.4,0,text,4,object,,,,,,,,,,
steps_format_18,0.4.0,0.4,ko,0,cell,text.ko,str,,,,,,,,
steps_format_18,0.4.1,0.4,en,1,cell,text.en,str,,,,,,,,
steps_format_18,0.5,0,when,5,cell,when,NoneType,,,,,,,,
steps_format_18,0.6,0,sync,6,cell,sync,str,,,,,,,,
steps_format_18,0.7,0,seq,7,cell,seq,int,,,,,,,,
street_choices_format_01,0,,,0,object,,,,,,,,,,StreetChoices
street_choices_format_01,0.0,0,id,0,cell,id,str,,,,,,,,
street_choices_format_01,0.1,0,seq,1,cell,seq,int,,,,,,,,
street_choices_format_01,0.2,0,text,2,object,,,,,,,,,,
street_choices_format_01,0.2.0,0.2,ko,0,cell,text.ko,str,,,,,,,,
street_choices_format_01,0.2.1,0.2,en,1,cell,text.en,str,,,,,,,,
street_choices_format_01,0.3,0,when,3,cell,when,NoneType,,,,,,,,
street_choices_format_01,0.4,0,lock_reason,4,cell,lock_reason,NoneType,,,,,,,,
street_choices_format_01,0.5,0,result_steps,5,children,,,Steps,result_steps,list,,,,,
steps_format_19,0,,,0,object,,,,,,,,,,Steps
steps_format_19,0.0,0,type,0,cell,type,str,,,,,,,,
steps_format_19,0.1,0,effects,1,cell,effects,str,,,,,,,,
steps_format_20,0,,,0,object,,,,,,,,,,Steps
steps_format_20,0.0,0,type,0,cell,type,str,,,,,,,,
steps_format_20,0.1,0,scene_id,1,cell,scene_id,str,,,,,,,,
street_choices_format_02,0,,,0,object,,,,,,,,,,StreetChoices
street_choices_format_02,0.0,0,id,0,cell,id,str,,,,,,,,
street_choices_format_02,0.1,0,seq,1,cell,seq,int,,,,,,,,
street_choices_format_02,0.2,0,text,2,object,,,,,,,,,,
street_choices_format_02,0.2.0,0.2,ko,0,cell,text.ko,str,,,,,,,,
street_choices_format_02,0.2.1,0.2,en,1,cell,text.en,str,,,,,,,,
street_choices_format_02,0.3,0,when,3,cell,when,str,,,,,,,,
street_choices_format_02,0.4,0,lock_reason,4,object,,,,,,,,,,
street_choices_format_02,0.4.0,0.4,ko,0,cell,lock_reason.ko,str,,,,,,,,
street_choices_format_02,0.4.1,0.4,en,1,cell,lock_reason.en,str,,,,,,,,
street_choices_format_02,0.5,0,result_steps,5,children,,,Steps,result_steps,list,,,,,
steps_format_21,0,,,0,object,,,,,,,,,,Steps
steps_format_21,0.0,0,type,0,cell,type,str,,,,,,,,
steps_format_21,0.1,0,actor,1,cell,actor,NoneType,,,,,,,,
steps_format_21,0.2,0,dialogue_id,2,cell,dialogue_id,NoneType,,,,,,,,
steps_format_21,0.3,0,text,3,cell,text,NoneType,,,,,,,,
steps_format_21,0.4,0,when,4,cell,when,NoneType,,,,,,,,
steps_format_21,0.5,0,options,5,children,,,StreetChoices,options,list,,,,,
steps_format_21,0.6,0,seq,6,cell,seq,int,,,,,,,,
steps_format_22,0,,,0,object,,,,,,,,,,Steps
steps_format_22,0.0,0,type,0,cell,type,str,,,,,,,,
steps_format_22,0.1,0,actor,1,cell,actor,str,,,,,,,,
steps_format_22,0.2,0,dialogue_id,2,cell,dialogue_id,str,,,,,,,,
steps_format_22,0.3,0,arg,3,cell,arg,str,,,,,,,,
steps_format_22,0.4,0,text,4,object,,,,,,,,,,
steps_format_22,0.4.0,0.4,ko,0,cell,text.ko,str,,,,,,,,
steps_format_22,0.4.1,0.4,en,1,cell,text.en,str,,,,,,,,
steps_format_22,0.5,0,when,5,cell,when,str,,,,,,,,
steps_format_22,0.6,0,sync,6,cell,sync,str,,,,,,,,
steps_format_22,0.7,0,seq,7,cell,seq,int,,,,,,,,
steps_format_23,0,,,0,object,,,,,,,,,,Steps
steps_format_23,0.0,0,type,0,cell,type,str,,,,,,,,
steps_format_23,0.1,0,effects,1,cell,effects,str,,,,,,,,
steps_format_23,0.2,0,when,2,cell,when,NoneType,,,,,,,,
steps_format_23,0.3,0,seq,3,cell,seq,int,,,,,,,,
steps_format_24,0,,,0,object,,,,,,,,,,Steps
steps_format_24,0.0,0,type,0,cell,type,str,,,,,,,,
steps_format_24,0.1,0,actor,1,cell,actor,NoneType,,,,,,,,
steps_format_24,0.2,0,dialogue_id,2,cell,dialogue_id,str,,,,,,,,
steps_format_24,0.3,0,arg,3,cell,arg,NoneType,,,,,,,,
steps_format_24,0.4,0,text,4,object,,,,,,,,,,
steps_format_24,0.4.0,0.4,ko,0,cell,text.ko,str,,,,,,,,
steps_format_24,0.4.1,0.4,en,1,cell,text.en,str,,,,,,,,
steps_format_24,0.5,0,when,5,cell,when,NoneType,,,,,,,,
steps_format_24,0.6,0,sync,6,cell,sync,str,,,,,,,,
steps_format_24,0.7,0,seq,7,cell,seq,int,,,,,,,,
steps_format_25,0,,,0,object,,,,,,,,,,Steps
steps_format_25,0.0,0,type,0,cell,type,str,,,,,,,,
steps_format_25,0.1,0,actor,1,cell,actor,NoneType,,,,,,,,
steps_format_25,0.2,0,dialogue_id,2,cell,dialogue_id,NoneType,,,,,,,,
steps_format_25,0.3,0,arg,3,cell,arg,str,,,,,,,,
steps_format_25,0.4,0,text,4,object,,,,,,,,,,
steps_format_25,0.4.0,0.4,ko,0,cell,text.ko,str,,,,,,,,
steps_format_25,0.4.1,0.4,en,1,cell,text.en,str,,,,,,,,
steps_format_25,0.5,0,when,5,cell,when,NoneType,,,,,,,,
steps_format_25,0.6,0,seq,6,cell,seq,int,,,,,,,,
steps_format_26,0,,,0,object,,,,,,,,,,Steps
steps_format_26,0.0,0,type,0,cell,type,str,,,,,,,,
steps_format_26,0.1,0,actor,1,cell,actor,NoneType,,,,,,,,
steps_format_26,0.2,0,dialogue_id,2,cell,dialogue_id,str,,,,,,,,
steps_format_26,0.3,0,arg,3,cell,arg,NoneType,,,,,,,,
steps_format_26,0.4,0,text,4,object,,,,,,,,,,
steps_format_26,0.4.0,0.4,ko,0,cell,text.ko,str,,,,,,,,
steps_format_26,0.4.1,0.4,en,1,cell,text.en,str,,,,,,,,
steps_format_26,0.5,0,when,5,cell,when,str,,,,,,,,
steps_format_26,0.6,0,sync,6,cell,sync,str,,,,,,,,
steps_format_26,0.7,0,seq,7,cell,seq,int,,,,,,,,
script_files_format_03,0,,,0,object,,,,,,,,,,ScriptFiles
script_files_format_03,0.0,0,place,0,cell,place,str,,,,,,,,
script_files_format_03,0.1,0,scenes,1,children,,,Scenes,scenes,list,,,,,
shelf_items_format_01,0,,,0,object,,,,,,,,,,ShelfItems
shelf_items_format_01,0.0,0,id,0,cell,id,str,,,,,,,,
shelf_items_format_01,0.1,0,kind,1,cell,kind,str,,,,,,,,
shelf_items_format_01,0.2,0,name,2,object,,,,,,,,,,
shelf_items_format_01,0.2.0,0.2,ko,0,cell,name.ko,str,,,,,,,,
shelf_items_format_01,0.2.1,0.2,en,1,cell,name.en,str,,,,,,,,
shelf_items_format_01,0.3,0,category,3,cell,category,str,,,,,,,,
shelf_items_format_01,0.4,0,color,4,cell,color,str,,,,,,,,
shelf_items_format_01,0.5,0,sprite,5,cell,sprite,NoneType,,,,,,,,
shelf_items_format_01,0.6,0,unlock_day,6,cell,unlock_day,int,,,,,,,,
shelf_items_format_01,0.7,0,unlock_when,7,cell,unlock_when,NoneType,,,,,,,,
shelf_items_format_01,0.8,0,shop_price,8,cell,shop_price,NoneType,,,,,,,,
shelf_items_format_01,0.9,0,desc,9,object,,,,,,,,,,
shelf_items_format_01,0.9.0,0.9,ko,0,cell,desc.ko,str,,,,,,,,
shelf_items_format_01,0.9.1,0.9,en,1,cell,desc.en,str,,,,,,,,
shelf_items_format_01,0.10,0,default_action,10,cell,default_action,str,,,,,,,,
shelf_items_format_01,0.11,0,prep_action,11,cell,prep_action,NoneType,,,,,,,,
shelf_items_format_01,0.12,0,default_target_qty,12,cell,default_target_qty,float,,,,,,,,
shelf_items_format_01,0.13,0,default_target_unit,13,cell,default_target_unit,str,,,,,,,,
shelf_items_format_01,0.14,0,shelf_group,14,cell,shelf_group,str,,,,,,,,
shelf_items_format_01,0.15,0,liquid_alpha,15,cell,liquid_alpha,float,,,,,,,,
shelf_items_format_02,0,,,0,object,,,,,,,,,,ShelfItems
shelf_items_format_02,0.0,0,id,0,cell,id,str,,,,,,,,
shelf_items_format_02,0.1,0,kind,1,cell,kind,str,,,,,,,,
shelf_items_format_02,0.2,0,name,2,object,,,,,,,,,,
shelf_items_format_02,0.2.0,0.2,ko,0,cell,name.ko,str,,,,,,,,
shelf_items_format_02,0.2.1,0.2,en,1,cell,name.en,str,,,,,,,,
shelf_items_format_02,0.3,0,category,3,cell,category,str,,,,,,,,
shelf_items_format_02,0.4,0,color,4,cell,color,str,,,,,,,,
shelf_items_format_02,0.5,0,sprite,5,cell,sprite,NoneType,,,,,,,,
shelf_items_format_02,0.6,0,unlock_day,6,cell,unlock_day,int,,,,,,,,
shelf_items_format_02,0.7,0,unlock_when,7,cell,unlock_when,NoneType,,,,,,,,
shelf_items_format_02,0.8,0,shop_price,8,cell,shop_price,NoneType,,,,,,,,
shelf_items_format_02,0.9,0,desc,9,object,,,,,,,,,,
shelf_items_format_02,0.9.0,0.9,ko,0,cell,desc.ko,str,,,,,,,,
shelf_items_format_02,0.9.1,0.9,en,1,cell,desc.en,str,,,,,,,,
shelf_items_format_02,0.10,0,default_action,10,cell,default_action,str,,,,,,,,
shelf_items_format_02,0.11,0,prep_action,11,cell,prep_action,str,,,,,,,,
shelf_items_format_02,0.12,0,default_target_qty,12,cell,default_target_qty,float,,,,,,,,
shelf_items_format_02,0.13,0,default_target_unit,13,cell,default_target_unit,str,,,,,,,,
shelf_items_format_02,0.14,0,shelf_group,14,cell,shelf_group,str,,,,,,,,
shelf_items_format_02,0.15,0,liquid_alpha,15,cell,liquid_alpha,float,,,,,,,,
shelf_items_format_03,0,,,0,object,,,,,,,,,,ShelfItems
shelf_items_format_03,0.0,0,id,0,cell,id,str,,,,,,,,
shelf_items_format_03,0.1,0,kind,1,cell,kind,str,,,,,,,,
shelf_items_format_03,0.2,0,name,2,object,,,,,,,,,,
shelf_items_format_03,0.2.0,0.2,ko,0,cell,name.ko,str,,,,,,,,
shelf_items_format_03,0.2.1,0.2,en,1,cell,name.en,str,,,,,,,,
shelf_items_format_03,0.3,0,category,3,cell,category,str,,,,,,,,
shelf_items_format_03,0.4,0,color,4,cell,color,str,,,,,,,,
shelf_items_format_03,0.5,0,sprite,5,cell,sprite,NoneType,,,,,,,,
shelf_items_format_03,0.6,0,unlock_day,6,cell,unlock_day,int,,,,,,,,
shelf_items_format_03,0.7,0,unlock_when,7,cell,unlock_when,NoneType,,,,,,,,
shelf_items_format_03,0.8,0,shop_price,8,cell,shop_price,int,,,,,,,,
shelf_items_format_03,0.9,0,desc,9,object,,,,,,,,,,
shelf_items_format_03,0.9.0,0.9,ko,0,cell,desc.ko,str,,,,,,,,
shelf_items_format_03,0.9.1,0.9,en,1,cell,desc.en,str,,,,,,,,
shelf_items_format_03,0.10,0,default_action,10,cell,default_action,str,,,,,,,,
shelf_items_format_03,0.11,0,prep_action,11,cell,prep_action,NoneType,,,,,,,,
shelf_items_format_03,0.12,0,default_target_qty,12,cell,default_target_qty,float,,,,,,,,
shelf_items_format_03,0.13,0,default_target_unit,13,cell,default_target_unit,str,,,,,,,,
shelf_items_format_03,0.14,0,shelf_group,14,cell,shelf_group,str,,,,,,,,
shelf_items_format_03,0.15,0,liquid_alpha,15,cell,liquid_alpha,float,,,,,,,,
shelf_items_format_04,0,,,0,object,,,,,,,,,,ShelfItems
shelf_items_format_04,0.0,0,id,0,cell,id,str,,,,,,,,
shelf_items_format_04,0.1,0,kind,1,cell,kind,str,,,,,,,,
shelf_items_format_04,0.2,0,name,2,object,,,,,,,,,,
shelf_items_format_04,0.2.0,0.2,ko,0,cell,name.ko,str,,,,,,,,
shelf_items_format_04,0.2.1,0.2,en,1,cell,name.en,str,,,,,,,,
shelf_items_format_04,0.3,0,category,3,cell,category,NoneType,,,,,,,,
shelf_items_format_04,0.4,0,color,4,cell,color,NoneType,,,,,,,,
shelf_items_format_04,0.5,0,sprite,5,cell,sprite,str,,,,,,,,
shelf_items_format_04,0.6,0,unlock_day,6,cell,unlock_day,int,,,,,,,,
shelf_items_format_04,0.7,0,unlock_when,7,cell,unlock_when,NoneType,,,,,,,,
shelf_items_format_04,0.8,0,shop_price,8,cell,shop_price,NoneType,,,,,,,,
shelf_items_format_04,0.9,0,desc,9,object,,,,,,,,,,
shelf_items_format_04,0.9.0,0.9,ko,0,cell,desc.ko,str,,,,,,,,
shelf_items_format_04,0.9.1,0.9,en,1,cell,desc.en,str,,,,,,,,
shelf_items_format_04,0.10,0,default_action,10,cell,default_action,NoneType,,,,,,,,
shelf_items_format_04,0.11,0,prep_action,11,cell,prep_action,NoneType,,,,,,,,
shelf_items_format_04,0.12,0,default_target_qty,12,cell,default_target_qty,NoneType,,,,,,,,
shelf_items_format_04,0.13,0,default_target_unit,13,cell,default_target_unit,NoneType,,,,,,,,
shelf_items_format_04,0.14,0,shelf_group,14,cell,shelf_group,NoneType,,,,,,,,
shelf_items_format_04,0.15,0,liquid_alpha,15,cell,liquid_alpha,NoneType,,,,,,,,
spots_format_01,0,,,0,object,,,,,,,,,,Spots
spots_format_01,0.0,0,id,0,cell,id,str,,,,,,,,
spots_format_01,0.1,0,area,1,cell,area,str,,,,,,,,
spots_format_01,0.2,0,desc,2,cell,desc,str,,,,,,,,
spots_format_01,0.3,0,note,3,cell,note,str,,,,,,,,
tastes_format_01,0,,,0,object,,,,,,,,,,Tastes
tastes_format_01,0.0,0,character_id,0,cell,character_id,str,,,,,,,,
tastes_format_01,0.1,0,seq,1,cell,seq,int,,,,,,,,
tastes_format_01,0.2,0,when,2,cell,when,str,,,,,,,,
tastes_format_01,0.3,0,tier,3,cell,tier,str,,,,,,,,
tastes_format_01,0.4,0,note,4,cell,note,str,,,,,,,,
text_tags_format_01,0,,,0,object,,,,,,,,,tag,TextTags
text_tags_format_01,0.0,0,kind,0,cell,kind,str,,,,,,,,
text_tags_format_01,0.1,0,value,1,cell,value,str,,,,,,,,
text_tags_format_02,0,,,0,object,,,,,,,,,tag,TextTags
text_tags_format_02,0.0,0,kind,0,cell,kind,str,,,,,,,,
text_tags_format_02,0.1,0,value,1,cell,value,int,,,,,,,,
transitions_format_01,0,,,0,object,,,,,,,,,,Transitions
transitions_format_01,0.0,0,id,0,cell,id,str,,,,,,,,
transitions_format_01,0.1,0,target_location,1,cell,target_location,str,,,,,,,,
transitions_format_01,0.2,0,target_phase,2,cell,target_phase,str,,,,,,,,
transitions_format_01,0.3,0,target_spot,3,cell,target_spot,NoneType,,,,,,,,
transitions_format_01,0.4,0,effect,4,cell,effect,str,,,,,,,,
transitions_format_01,0.5,0,note,5,cell,note,str,,,,,,,,
transitions_format_02,0,,,0,object,,,,,,,,,,Transitions
transitions_format_02,0.0,0,id,0,cell,id,str,,,,,,,,
transitions_format_02,0.1,0,target_location,1,cell,target_location,str,,,,,,,,
transitions_format_02,0.2,0,target_phase,2,cell,target_phase,str,,,,,,,,
transitions_format_02,0.3,0,target_spot,3,cell,target_spot,str,,,,,,,,
transitions_format_02,0.4,0,effect,4,cell,effect,str,,,,,,,,
transitions_format_02,0.5,0,note,5,cell,note,str,,,,,,,,
ui_strings_format_01,0,,,0,object,,,,,,,,,string_id,UIStrings
ui_strings_format_01,0.0,0,ko,0,cell,ko,str,,,,,,,,
ui_strings_format_01,0.1,0,en,1,cell,en,str,,,,,,,,
dataset_balance,0,,,0,record,,,BalanceRoot,,,,,balance_root,,
dataset_bark_situations,0,,,0,children,,,BarkSituations,,dict,situation,@bark_situations,,,
dataset_barks,0,,,0,children,,,Barks,,list,,@barks,,,
dataset_character_anim,0,,,0,children,,,AnimationCharacters,,dict,character,@character_anim,,,
dataset_characters,0,,,0,children,,,Characters,,list,,@characters,,,
dataset_cocktails,0,,,0,children,,,Cocktails,,list,,@cocktails,,,
dataset_cutscenes,0,,,0,children,,,Cutscenes,,list,,@cutscenes,,,
dataset_days,0,,,0,children,,,Days,,list,,@days,,,
dataset_dossier,0,,,0,children,,,Dossier,,list,,@dossier,,,
dataset_endings,0,,,0,children,,,Endings,,list,,@endings,,,
dataset_expressions,0,,,0,children,,,AnimationCharacters,,dict,character,@expressions,,,
dataset_field_anims,0,,,0,children,,,FieldAnimations,,list,,@field_anims,,,
dataset_guest_bodies,0,,,0,record,,,GuestSettings,,,,,guest_settings_1,,
dataset_interact_points_home,0,,,0,children,,,InteractPoints,,list,,@interact_points_home,,,
dataset_interact_points_outside,0,,,0,children,,,InteractPoints,,list,,@interact_points_outside,,,
dataset_order_rules,0,,,0,children,,,OrderRules,,list,,@order_rules,,,
dataset_personalities,0,,,0,children,,,Personalities,,list,,@personalities,,,
dataset_qa_interact_points_day99,0,,,0,children,,,InteractPoints,,list,,@qa/interact_points_day99,,,
dataset_quests,0,,,0,object,,,,,,,,,,
dataset_quests,0.0,0,quests,0,empty_array,,,,,,,,,,
dataset_quests,0.1,0,stages,1,empty_array,,,,,,,,,,
dataset_random_waves,0,,,0,children,,,RandomWaves,,list,,@random_waves,,,
dataset_regular_slots,0,,,0,children,,,RegularSlots,,list,,@regular_slots,,,
dataset_script_bar_day0,0,,,0,record,,,ScriptFiles,,,,,script_bar_day0,,
dataset_script_bar_day1,0,,,0,record,,,ScriptFiles,,,,,script_bar_day1,,
dataset_script_bar_day2,0,,,0,record,,,ScriptFiles,,,,,script_bar_day2,,
dataset_script_bar_day3,0,,,0,record,,,ScriptFiles,,,,,script_bar_day3,,
dataset_script_bar_day99,0,,,0,record,,,ScriptFiles,,,,,script_bar_day99,,
dataset_script_common,0,,,0,record,,,ScriptFiles,,,,,script_common,,
dataset_script_cutscene,0,,,0,record,,,ScriptFiles,,,,,script_cutscene,,
dataset_script_home,0,,,0,record,,,ScriptFiles,,,,,script_home,,
dataset_script_qa_street_day99,0,,,0,record,,,ScriptFiles,,,,,script_qa_street_day99,,
dataset_script_street,0,,,0,record,,,ScriptFiles,,,,,script_street,,
dataset_shelf_items,0,,,0,children,,,ShelfItems,,list,,@shelf_items,,,
dataset_spots,0,,,0,children,,,Spots,,list,,@spots,,,
dataset_tastes,0,,,0,children,,,Tastes,,list,,@tastes,,,
dataset_text_tags,0,,,0,children,,,TextTags,,dict,tag,@text_tags,,,
dataset_transitions,0,,,0,children,,,Transitions,,list,,@transitions,,,
dataset_ui_strings,0,,,0,children,,,UIStrings,,dict,string_id,@ui_strings,,,
